"ProductID","Product","Category","Segment","ManufacturerID","Manufacturer"
"948","Natura UC-11","Urban","Convenience",8,"Natura"
"949","Natura UC-12","Urban","Convenience",8,"Natura"
"950","Natura UC-13","Urban","Convenience",8,"Natura"
"951","Natura UC-14","Urban","Convenience",8,"Natura"
"952","Natura UC-15","Urban","Convenience",8,"Natura"
"953","Natura UC-16","Urban","Convenience",8,"Natura"
"954","Natura UC-17","Urban","Convenience",8,"Natura"
"955","Natura UC-18","Urban","Convenience",8,"Natura"
"956","Natura UC-19","Urban","Convenience",8,"Natura"
"957","Natura UC-20","Urban","Convenience",8,"Natura"
"958","Natura UC-21","Urban","Convenience",8,"Natura"
"959","Natura UC-22","Urban","Convenience",8,"Natura"
"960","Natura UC-23","Urban","Convenience",8,"Natura"
"961","Natura UC-24","Urban","Convenience",8,"Natura"
"962","Natura UC-25","Urban","Convenience",8,"Natura"
"963","Natura UC-26","Urban","Convenience",8,"Natura"
"964","Natura UC-27","Urban","Convenience",8,"Natura"
"965","Natura UC-28","Urban","Convenience",8,"Natura"
"966","Natura UC-29","Urban","Convenience",8,"Natura"
"967","Natura UC-30","Urban","Convenience",8,"Natura"
"968","Natura UC-31","Urban","Convenience",8,"Natura"
"969","Natura UC-32","Urban","Convenience",8,"Natura"
"970","Natura UC-33","Urban","Convenience",8,"Natura"
"971","Natura UC-34","Urban","Convenience",8,"Natura"
"972","Natura UC-35","Urban","Convenience",8,"Natura"
"973","Natura UC-36","Urban","Convenience",8,"Natura"
"974","Natura UC-37","Urban","Convenience",8,"Natura"
"975","Natura UC-38","Urban","Convenience",8,"Natura"
"976","Natura UC-39","Urban","Convenience",8,"Natura"
"977","Natura UC-40","Urban","Convenience",8,"Natura"
"978","Natura UC-41","Urban","Convenience",8,"Natura"
"979","Natura UC-42","Urban","Convenience",8,"Natura"
"980","Natura UC-43","Urban","Convenience",8,"Natura"
"981","Natura UC-44","Urban","Convenience",8,"Natura"
"982","Natura UC-45","Urban","Convenience",8,"Natura"
"983","Natura UC-46","Urban","Convenience",8,"Natura"
"984","Natura UC-47","Urban","Convenience",8,"Natura"
"985","Natura UC-48","Urban","Convenience",8,"Natura"
"986","Natura UC-49","Urban","Convenience",8,"Natura"
"987","Natura UC-50","Urban","Convenience",8,"Natura"
"988","Natura UC-51","Urban","Convenience",8,"Natura"
"989","Natura UC-52","Urban","Convenience",8,"Natura"
"990","Natura UC-53","Urban","Convenience",8,"Natura"
"991","Natura UC-54","Urban","Convenience",8,"Natura"
"992","Natura UC-55","Urban","Convenience",8,"Natura"
"993","Natura UC-56","Urban","Convenience",8,"Natura"
"994","Natura UC-57","Urban","Convenience",8,"Natura"
"995","Natura UC-58","Urban","Convenience",8,"Natura"
"996","Natura UC-59","Urban","Convenience",8,"Natura"
"997","Natura UC-60","Urban","Convenience",8,"Natura"
"998","Natura UC-61","Urban","Convenience",8,"Natura"
"999","Natura UC-62","Urban","Convenience",8,"Natura"
"1000","Natura YY-01","Youth","Youth",8,"Natura"
"1001","Natura YY-02","Youth","Youth",8,"Natura"
"1002","Natura YY-03","Youth","Youth",8,"Natura"
"1003","Natura YY-04","Youth","Youth",8,"Natura"
"1004","Natura YY-05","Youth","Youth",8,"Natura"
"1005","Natura YY-06","Youth","Youth",8,"Natura"
"1006","Natura YY-07","Youth","Youth",8,"Natura"
"1007","Natura YY-08","Youth","Youth",8,"Natura"
"1008","Natura YY-09","Youth","Youth",8,"Natura"
"1009","Natura YY-10","Youth","Youth",8,"Natura"
"1010","Natura YY-11","Youth","Youth",8,"Natura"
"1011","Natura YY-12","Youth","Youth",8,"Natura"
"1012","Natura YY-13","Youth","Youth",8,"Natura"
"1013","Natura YY-14","Youth","Youth",8,"Natura"
"1014","Natura YY-15","Youth","Youth",8,"Natura"
"1015","Natura YY-16","Youth","Youth",8,"Natura"
"1016","Natura YY-17","Youth","Youth",8,"Natura"
"1017","Natura YY-18","Youth","Youth",8,"Natura"
"1018","Natura YY-19","Youth","Youth",8,"Natura"
"1019","Natura YY-20","Youth","Youth",8,"Natura"
"1020","Natura YY-21","Youth","Youth",8,"Natura"
"1021","Natura YY-22","Youth","Youth",8,"Natura"
"1022","Natura YY-23","Youth","Youth",8,"Natura"
"1023","Natura YY-24","Youth","Youth",8,"Natura"
"1024","Natura YY-25","Youth","Youth",8,"Natura"
"1025","Natura YY-26","Youth","Youth",8,"Natura"
"1026","Natura YY-27","Youth","Youth",8,"Natura"
"1027","Palma UM-01","Urban","Moderation",9,"Palma"
"1028","Palma UM-02","Urban","Moderation",9,"Palma"
"1029","Palma UC-01","Urban","Convenience",9,"Palma"
"1030","Palma UC-02","Urban","Convenience",9,"Palma"
"1031","Palma UC-03","Urban","Convenience",9,"Palma"
"1032","Palma UC-04","Urban","Convenience",9,"Palma"
"1033","Palma UC-05","Urban","Convenience",9,"Palma"
"1034","Palma UC-06","Urban","Convenience",9,"Palma"
"1035","Palma UC-07","Urban","Convenience",9,"Palma"
"1036","Palma UC-08","Urban","Convenience",9,"Palma"
"1037","Palma UC-09","Urban","Convenience",9,"Palma"
"1038","Palma UC-10","Urban","Convenience",9,"Palma"
"1039","Palma UC-11","Urban","Convenience",9,"Palma"
"1040","Palma UC-12","Urban","Convenience",9,"Palma"
"1041","Palma UC-13","Urban","Convenience",9,"Palma"
"1042","Palma UC-14","Urban","Convenience",9,"Palma"
"1043","Pirum MA-01","Mix","All Season",10,"Pirum"
"1044","Pirum MA-02","Mix","All Season",10,"Pirum"
"1045","Pirum MA-03","Mix","All Season",10,"Pirum"
"1046","Pirum MA-04","Mix","All Season",10,"Pirum"
"1047","Pirum MA-05","Mix","All Season",10,"Pirum"
"1048","Pirum MA-06","Mix","All Season",10,"Pirum"
"1049","Pirum MA-07","Mix","All Season",10,"Pirum"
"1050","Pirum MA-08","Mix","All Season",10,"Pirum"
"1051","Pirum MA-09","Mix","All Season",10,"Pirum"
"1052","Pirum MA-10","Mix","All Season",10,"Pirum"
"1053","Pirum MA-11","Mix","All Season",10,"Pirum"
"1054","Pirum MA-12","Mix","All Season",10,"Pirum"
"1055","Pirum RP-01","Rural","Productivity",10,"Pirum"
"1056","Pirum RP-02","Rural","Productivity",10,"Pirum"
"1057","Pirum RP-03","Rural","Productivity",10,"Pirum"
"1058","Pirum RP-04","Rural","Productivity",10,"Pirum"
"1059","Pirum RP-05","Rural","Productivity",10,"Pirum"
"1060","Pirum RP-06","Rural","Productivity",10,"Pirum"
"1061","Pirum RP-07","Rural","Productivity",10,"Pirum"
"1062","Pirum RP-08","Rural","Productivity",10,"Pirum"
"1063","Pirum RP-09","Rural","Productivity",10,"Pirum"
"1064","Pirum RP-10","Rural","Productivity",10,"Pirum"
"1065","Pirum RP-11","Rural","Productivity",10,"Pirum"
"1066","Pirum RP-12","Rural","Productivity",10,"Pirum"
"1067","Pirum RP-13","Rural","Productivity",10,"Pirum"
"1068","Pirum RP-14","Rural","Productivity",10,"Pirum"
"1069","Pirum RP-15","Rural","Productivity",10,"Pirum"
"1070","Pirum RP-16","Rural","Productivity",10,"Pirum"
"1071","Pirum RP-17","Rural","Productivity",10,"Pirum"
"1072","Pirum RP-18","Rural","Productivity",10,"Pirum"
"1073","Pirum RP-19","Rural","Productivity",10,"Pirum"
"1074","Pirum RP-20","Rural","Productivity",10,"Pirum"
"1075","Pirum RP-21","Rural","Productivity",10,"Pirum"
"1076","Pirum RP-22","Rural","Productivity",10,"Pirum"
"1077","Pirum RP-23","Rural","Productivity",10,"Pirum"
"1078","Pirum RP-24","Rural","Productivity",10,"Pirum"
"1079","Pirum RP-25","Rural","Productivity",10,"Pirum"
"1080","Pirum RP-26","Rural","Productivity",10,"Pirum"
"1081","Pirum RP-27","Rural","Productivity",10,"Pirum"
"1082","Pirum RP-28","Rural","Productivity",10,"Pirum"
"1083","Pirum RP-29","Rural","Productivity",10,"Pirum"
"1084","Pirum RP-30","Rural","Productivity",10,"Pirum"
"1085","Pirum RP-31","Rural","Productivity",10,"Pirum"
"1086","Pirum RP-32","Rural","Productivity",10,"Pirum"
"1087","Pirum RP-33","Rural","Productivity",10,"Pirum"
"1088","Pirum RP-34","Rural","Productivity",10,"Pirum"
"1089","Pirum RP-35","Rural","Productivity",10,"Pirum"
"1090","Pirum RP-36","Rural","Productivity",10,"Pirum"
"1091","Pirum RP-37","Rural","Productivity",10,"Pirum"
"1092","Pirum RP-38","Rural","Productivity",10,"Pirum"
"1093","Pirum RP-39","Rural","Productivity",10,"Pirum"
"1094","Pirum RP-40","Rural","Productivity",10,"Pirum"
"1095","Pirum RP-41","Rural","Productivity",10,"Pirum"
"1096","Pirum RP-42","Rural","Productivity",10,"Pirum"
"1097","Pirum RP-43","Rural","Productivity",10,"Pirum"
"1098","Pirum RP-44","Rural","Productivity",10,"Pirum"
"1099","Pirum RP-45","Rural","Productivity",10,"Pirum"
"1100","Pirum RP-46","Rural","Productivity",10,"Pirum"
"1101","Pirum RP-47","Rural","Productivity",10,"Pirum"
"1102","Pirum RP-48","Rural","Productivity",10,"Pirum"
"1103","Pirum RP-49","Rural","Productivity",10,"Pirum"
"1104","Pirum RP-50","Rural","Productivity",10,"Pirum"
"1105","Pirum RP-51","Rural","Productivity",10,"Pirum"
"1106","Pirum RP-52","Rural","Productivity",10,"Pirum"
"1107","Pirum RP-53","Rural","Productivity",10,"Pirum"
"1108","Pirum RP-54","Rural","Productivity",10,"Pirum"
"1109","Pirum RP-55","Rural","Productivity",10,"Pirum"
"1110","Pirum RP-56","Rural","Productivity",10,"Pirum"
"1111","Pirum RP-57","Rural","Productivity",10,"Pirum"
"1112","Pirum RP-58","Rural","Productivity",10,"Pirum"
"1113","Pirum RS-01","Rural","Select",10,"Pirum"
"1114","Pirum RS-02","Rural","Select",10,"Pirum"
"1115","Pirum RS-03","Rural","Select",10,"Pirum"
"1116","Pirum RS-04","Rural","Select",10,"Pirum"
"1117","Pirum RS-05","Rural","Select",10,"Pirum"
"1118","Pirum RS-06","Rural","Select",10,"Pirum"
"1119","Pirum RS-07","Rural","Select",10,"Pirum"
"1120","Pirum RS-08","Rural","Select",10,"Pirum"
"1121","Pirum RS-09","Rural","Select",10,"Pirum"
"1122","Pirum RS-10","Rural","Select",10,"Pirum"
"1123","Pirum RS-11","Rural","Select",10,"Pirum"
"1124","Pirum UM-01","Urban","Moderation",10,"Pirum"
"1125","Pirum UM-02","Urban","Moderation",10,"Pirum"
"1126","Pirum UM-03","Urban","Moderation",10,"Pirum"
"1127","Pirum UM-04","Urban","Moderation",10,"Pirum"
"1128","Pirum UM-05","Urban","Moderation",10,"Pirum"
"1129","Pirum UM-06","Urban","Moderation",10,"Pirum"
"1130","Pirum UM-07","Urban","Moderation",10,"Pirum"
"1131","Pirum UM-08","Urban","Moderation",10,"Pirum"
"1132","Pirum UM-09","Urban","Moderation",10,"Pirum"
"1133","Pirum UM-10","Urban","Moderation",10,"Pirum"
"1134","Pirum UM-11","Urban","Moderation",10,"Pirum"
"1135","Pirum UM-12","Urban","Moderation",10,"Pirum"
"1136","Pirum UM-13","Urban","Moderation",10,"Pirum"
"1137","Pirum UM-14","Urban","Moderation",10,"Pirum"
"1138","Pirum UM-15","Urban","Moderation",10,"Pirum"
"1139","Pirum UM-16","Urban","Moderation",10,"Pirum"
"1140","Pirum UM-17","Urban","Moderation",10,"Pirum"
"1141","Pirum UM-18","Urban","Moderation",10,"Pirum"
"1142","Pirum UM-19","Urban","Moderation",10,"Pirum"
"1143","Pirum UM-20","Urban","Moderation",10,"Pirum"
"1144","Pirum UR-01","Urban","Regular",10,"Pirum"
"1145","Pirum UR-02","Urban","Regular",10,"Pirum"
"1146","Pirum UR-03","Urban","Regular",10,"Pirum"
"1147","Pirum UR-04","Urban","Regular",10,"Pirum"
"1148","Pirum UR-05","Urban","Regular",10,"Pirum"
"1149","Pirum UR-06","Urban","Regular",10,"Pirum"
"1150","Pirum UR-07","Urban","Regular",10,"Pirum"
"1151","Pirum UR-08","Urban","Regular",10,"Pirum"
"1152","Pirum UR-09","Urban","Regular",10,"Pirum"
"1153","Pirum UR-10","Urban","Regular",10,"Pirum"
"1154","Pirum UR-11","Urban","Regular",10,"Pirum"
"1155","Pirum UR-12","Urban","Regular",10,"Pirum"
"1156","Pirum UR-13","Urban","Regular",10,"Pirum"
"1157","Pirum UR-14","Urban","Regular",10,"Pirum"
"1158","Pirum UR-15","Urban","Regular",10,"Pirum"
"1159","Pirum UR-16","Urban","Regular",10,"Pirum"
"1160","Pirum UR-17","Urban","Regular",10,"Pirum"
"1161","Pirum UR-18","Urban","Regular",10,"Pirum"
"1162","Pirum UR-19","Urban","Regular",10,"Pirum"
"1163","Pirum UR-20","Urban","Regular",10,"Pirum"
"1164","Pirum UR-21","Urban","Regular",10,"Pirum"
"1165","Pirum UE-01","Urban","Extreme",10,"Pirum"
"1166","Pirum UE-02","Urban","Extreme",10,"Pirum"
"1167","Pirum UE-03","Urban","Extreme",10,"Pirum"
"1168","Pirum UE-04","Urban","Extreme",10,"Pirum"
"1169","Pirum UE-05","Urban","Extreme",10,"Pirum"
"1170","Pirum UE-06","Urban","Extreme",10,"Pirum"
"1171","Pirum UE-07","Urban","Extreme",10,"Pirum"
"1172","Pirum UE-08","Urban","Extreme",10,"Pirum"
"1173","Pirum UE-09","Urban","Extreme",10,"Pirum"
"1174","Pirum UE-10","Urban","Extreme",10,"Pirum"
"1175","Pirum UE-11","Urban","Extreme",10,"Pirum"
"1176","Pirum UE-12","Urban","Extreme",10,"Pirum"
"1177","Pirum UE-13","Urban","Extreme",10,"Pirum"
"1178","Pirum UE-14","Urban","Extreme",10,"Pirum"
"1179","Pirum UE-15","Urban","Extreme",10,"Pirum"
"1180","Pirum UE-16","Urban","Extreme",10,"Pirum"
"1181","Pirum UE-17","Urban","Extreme",10,"Pirum"
"1182","Pirum UE-18","Urban","Extreme",10,"Pirum"
"1183","Pirum UE-19","Urban","Extreme",10,"Pirum"
"1184","Pirum UE-20","Urban","Extreme",10,"Pirum"
"1185","Pirum UE-21","Urban","Extreme",10,"Pirum"
"1186","Pirum UE-22","Urban","Extreme",10,"Pirum"
"1187","Pirum UE-23","Urban","Extreme",10,"Pirum"
"1188","Pirum UE-24","Urban","Extreme",10,"Pirum"
"1189","Pirum UE-25","Urban","Extreme",10,"Pirum"
"1190","Pirum UE-26","Urban","Extreme",10,"Pirum"
"1191","Pirum UE-27","Urban","Extreme",10,"Pirum"
"1192","Pirum UE-28","Urban","Extreme",10,"Pirum"
"1193","Pirum UE-29","Urban","Extreme",10,"Pirum"
"1194","Pirum UE-30","Urban","Extreme",10,"Pirum"
"1195","Pirum UE-31","Urban","Extreme",10,"Pirum"
"1196","Pirum UE-32","Urban","Extreme",10,"Pirum"
"1197","Pirum UE-33","Urban","Extreme",10,"Pirum"
"1198","Pirum UE-34","Urban","Extreme",10,"Pirum"
"1199","Pirum UC-01","Urban","Convenience",10,"Pirum"
"1200","Pirum UC-02","Urban","Convenience",10,"Pirum"
"1201","Pirum UC-03","Urban","Convenience",10,"Pirum"
"1202","Pirum UC-04","Urban","Convenience",10,"Pirum"
"1203","Pirum UC-05","Urban","Convenience",10,"Pirum"
"1204","Pirum UC-06","Urban","Convenience",10,"Pirum"
"1205","Pirum UC-07","Urban","Convenience",10,"Pirum"
"1206","Pirum UC-08","Urban","Convenience",10,"Pirum"
"1207","Pirum UC-09","Urban","Convenience",10,"Pirum"
"1208","Pirum UC-10","Urban","Convenience",10,"Pirum"
"1209","Pirum UC-11","Urban","Convenience",10,"Pirum"
"1210","Pirum UC-12","Urban","Convenience",10,"Pirum"
"1211","Pirum UC-13","Urban","Convenience",10,"Pirum"
"1212","Pirum UC-14","Urban","Convenience",10,"Pirum"
"1213","Pirum UC-15","Urban","Convenience",10,"Pirum"
"1214","Pirum UC-16","Urban","Convenience",10,"Pirum"
"1215","Pirum UC-17","Urban","Convenience",10,"Pirum"
"1216","Pirum UC-18","Urban","Convenience",10,"Pirum"
"1217","Pirum UC-19","Urban","Convenience",10,"Pirum"
"1218","Pirum UC-20","Urban","Convenience",10,"Pirum"
"1219","Pirum UC-21","Urban","Convenience",10,"Pirum"
"1220","Pirum UC-22","Urban","Convenience",10,"Pirum"
"1221","Pirum UC-23","Urban","Convenience",10,"Pirum"
"1222","Pirum UC-24","Urban","Convenience",10,"Pirum"
"1223","Pirum UC-25","Urban","Convenience",10,"Pirum"
"1224","Pirum UC-26","Urban","Convenience",10,"Pirum"
"1225","Pirum UC-27","Urban","Convenience",10,"Pirum"
"1226","Pirum UC-28","Urban","Convenience",10,"Pirum"
"1227","Pirum UC-29","Urban","Convenience",10,"Pirum"
"1228","Pirum UC-30","Urban","Convenience",10,"Pirum"
"1229","Pirum UC-31","Urban","Convenience",10,"Pirum"
"1230","Pirum UC-32","Urban","Convenience",10,"Pirum"
"1231","Pirum UC-33","Urban","Convenience",10,"Pirum"
"1232","Pirum UC-34","Urban","Convenience",10,"Pirum"
"1233","Quibus MP-01","Mix","Productivity",12,"Quibus"
"1234","Quibus MP-02","Mix","Productivity",12,"Quibus"
"1235","Quibus MP-03","Mix","Productivity",12,"Quibus"
"1236","Quibus MP-04","Mix","Productivity",12,"Quibus"
"1237","Quibus MP-05","Mix","Productivity",12,"Quibus"
"1238","Quibus MP-06","Mix","Productivity",12,"Quibus"
"1239","Quibus MP-07","Mix","Productivity",12,"Quibus"
"1240","Quibus MP-08","Mix","Productivity",12,"Quibus"
"1241","Quibus MP-09","Mix","Productivity",12,"Quibus"
"1242","Quibus MP-10","Mix","Productivity",12,"Quibus"
"1243","Quibus MP-11","Mix","Productivity",12,"Quibus"
"1244","Quibus MP-12","Mix","Productivity",12,"Quibus"
"1245","Quibus MP-13","Mix","Productivity",12,"Quibus"
"1246","Quibus MP-14","Mix","Productivity",12,"Quibus"
"1247","Quibus MP-15","Mix","Productivity",12,"Quibus"
"1248","Quibus MP-16","Mix","Productivity",12,"Quibus"
"1249","Quibus MP-17","Mix","Productivity",12,"Quibus"
"1250","Quibus MP-18","Mix","Productivity",12,"Quibus"
"1251","Quibus MP-19","Mix","Productivity",12,"Quibus"
"1252","Quibus MP-20","Mix","Productivity",12,"Quibus"
"1253","Quibus MP-21","Mix","Productivity",12,"Quibus"
"1254","Quibus MP-22","Mix","Productivity",12,"Quibus"
"1255","Quibus MP-23","Mix","Productivity",12,"Quibus"
"1256","Quibus MP-24","Mix","Productivity",12,"Quibus"
"1257","Quibus MP-25","Mix","Productivity",12,"Quibus"
"1258","Quibus MP-26","Mix","Productivity",12,"Quibus"
"1259","Quibus MP-27","Mix","Productivity",12,"Quibus"
"1260","Quibus MP-28","Mix","Productivity",12,"Quibus"
"1261","Quibus MP-29","Mix","Productivity",12,"Quibus"
"1262","Quibus MP-30","Mix","Productivity",12,"Quibus"
"1263","Quibus MP-31","Mix","Productivity",12,"Quibus"
"1264","Quibus MP-32","Mix","Productivity",12,"Quibus"
"1265","Quibus MA-01","Mix","All Season",12,"Quibus"
"1266","Quibus MA-02","Mix","All Season",12,"Quibus"
"1267","Quibus MA-03","Mix","All Season",12,"Quibus"
"1268","Quibus MA-04","Mix","All Season",12,"Quibus"
"1269","Quibus MA-05","Mix","All Season",12,"Quibus"
"1270","Quibus MA-06","Mix","All Season",12,"Quibus"
"1271","Quibus MA-07","Mix","All Season",12,"Quibus"
"1272","Quibus MA-08","Mix","All Season",12,"Quibus"
"1273","Quibus MA-09","Mix","All Season",12,"Quibus"
"1274","Quibus MA-10","Mix","All Season",12,"Quibus"
"1275","Quibus MA-11","Mix","All Season",12,"Quibus"
"1276","Quibus MA-12","Mix","All Season",12,"Quibus"
"1277","Quibus MA-13","Mix","All Season",12,"Quibus"
"1278","Quibus MA-14","Mix","All Season",12,"Quibus"
"1279","Quibus MA-15","Mix","All Season",12,"Quibus"
"1280","Quibus MA-16","Mix","All Season",12,"Quibus"
"1281","Quibus MA-17","Mix","All Season",12,"Quibus"
"1282","Quibus MA-18","Mix","All Season",12,"Quibus"
"1283","Quibus MA-19","Mix","All Season",12,"Quibus"
"1284","Quibus MA-20","Mix","All Season",12,"Quibus"
"1285","Quibus MA-21","Mix","All Season",12,"Quibus"
"1286","Quibus MA-22","Mix","All Season",12,"Quibus"
"1287","Quibus MA-23","Mix","All Season",12,"Quibus"
"1288","Quibus MA-24","Mix","All Season",12,"Quibus"
"1289","Quibus MA-25","Mix","All Season",12,"Quibus"
"1290","Quibus MA-26","Mix","All Season",12,"Quibus"
"1291","Quibus MA-27","Mix","All Season",12,"Quibus"
"1292","Quibus MA-28","Mix","All Season",12,"Quibus"
"1293","Quibus MA-29","Mix","All Season",12,"Quibus"
"1294","Quibus MA-30","Mix","All Season",12,"Quibus"
"1295","Quibus MA-31","Mix","All Season",12,"Quibus"
"1296","Quibus MA-32","Mix","All Season",12,"Quibus"
"1297","Quibus MA-33","Mix","All Season",12,"Quibus"
"1298","Quibus MA-34","Mix","All Season",12,"Quibus"
"1299","Quibus MA-35","Mix","All Season",12,"Quibus"
"1300","Quibus MA-36","Mix","All Season",12,"Quibus"
"1301","Quibus MA-37","Mix","All Season",12,"Quibus"
"1302","Quibus MA-38","Mix","All Season",12,"Quibus"
"1303","Quibus MA-39","Mix","All Season",12,"Quibus"
"1304","Quibus MA-40","Mix","All Season",12,"Quibus"
"1305","Quibus MA-41","Mix","All Season",12,"Quibus"
"1306","Quibus MA-42","Mix","All Season",12,"Quibus"
"1307","Quibus MA-43","Mix","All Season",12,"Quibus"
"1308","Quibus MA-44","Mix","All Season",12,"Quibus"
"1309","Quibus RP-01","Rural","Productivity",12,"Quibus"
"1310","Quibus RP-02","Rural","Productivity",12,"Quibus"
"1311","Quibus RP-03","Rural","Productivity",12,"Quibus"
"1312","Quibus RP-04","Rural","Productivity",12,"Quibus"
"1313","Quibus RP-05","Rural","Productivity",12,"Quibus"
"1314","Quibus RP-06","Rural","Productivity",12,"Quibus"
"1315","Quibus RP-07","Rural","Productivity",12,"Quibus"
"1316","Quibus RP-08","Rural","Productivity",12,"Quibus"
"1317","Quibus RP-09","Rural","Productivity",12,"Quibus"
"1318","Quibus RP-10","Rural","Productivity",12,"Quibus"
"1319","Quibus RP-11","Rural","Productivity",12,"Quibus"
"1320","Quibus RP-12","Rural","Productivity",12,"Quibus"
"1321","Quibus RP-13","Rural","Productivity",12,"Quibus"
"1322","Quibus RP-14","Rural","Productivity",12,"Quibus"
"1323","Quibus RP-15","Rural","Productivity",12,"Quibus"
"1324","Quibus RP-16","Rural","Productivity",12,"Quibus"
"1325","Quibus RP-17","Rural","Productivity",12,"Quibus"
"1326","Quibus RP-18","Rural","Productivity",12,"Quibus"
"1327","Quibus RP-19","Rural","Productivity",12,"Quibus"
"1328","Quibus RP-20","Rural","Productivity",12,"Quibus"
"1329","Quibus RP-21","Rural","Productivity",12,"Quibus"
"1330","Quibus RP-22","Rural","Productivity",12,"Quibus"
"1331","Quibus RP-23","Rural","Productivity",12,"Quibus"
"1332","Quibus RP-24","Rural","Productivity",12,"Quibus"
"1333","Quibus RP-25","Rural","Productivity",12,"Quibus"
"1334","Quibus RP-26","Rural","Productivity",12,"Quibus"
"1335","Quibus RP-27","Rural","Productivity",12,"Quibus"
"1336","Quibus RP-28","Rural","Productivity",12,"Quibus"
"1337","Quibus RP-29","Rural","Productivity",12,"Quibus"
"1338","Quibus RP-30","Rural","Productivity",12,"Quibus"
"1339","Quibus RP-31","Rural","Productivity",12,"Quibus"
"1340","Quibus RP-32","Rural","Productivity",12,"Quibus"
"1341","Quibus RP-33","Rural","Productivity",12,"Quibus"
"1342","Quibus RP-34","Rural","Productivity",12,"Quibus"
"1343","Quibus RP-35","Rural","Productivity",12,"Quibus"
"1344","Quibus RP-36","Rural","Productivity",12,"Quibus"
"1345","Quibus RP-37","Rural","Productivity",12,"Quibus"
"1346","Quibus RP-38","Rural","Productivity",12,"Quibus"
"1347","Quibus RP-39","Rural","Productivity",12,"Quibus"
"1348","Quibus RP-40","Rural","Productivity",12,"Quibus"
"1349","Quibus RP-41","Rural","Productivity",12,"Quibus"
"1350","Quibus RP-42","Rural","Productivity",12,"Quibus"
"1351","Quibus RP-43","Rural","Productivity",12,"Quibus"
"1352","Quibus RP-44","Rural","Productivity",12,"Quibus"
"1353","Quibus RP-45","Rural","Productivity",12,"Quibus"
"1354","Quibus RP-46","Rural","Productivity",12,"Quibus"
"1355","Quibus RP-47","Rural","Productivity",12,"Quibus"
"1356","Quibus RP-48","Rural","Productivity",12,"Quibus"
"1357","Quibus RP-49","Rural","Productivity",12,"Quibus"
"1358","Quibus RP-50","Rural","Productivity",12,"Quibus"
"1359","Quibus RP-51","Rural","Productivity",12,"Quibus"
"1360","Quibus RP-52","Rural","Productivity",12,"Quibus"
"1361","Quibus RP-53","Rural","Productivity",12,"Quibus"
"1362","Quibus RP-54","Rural","Productivity",12,"Quibus"
"1363","Quibus RP-55","Rural","Productivity",12,"Quibus"
"1364","Quibus RP-56","Rural","Productivity",12,"Quibus"
"1365","Quibus RP-57","Rural","Productivity",12,"Quibus"
"1366","Quibus RP-58","Rural","Productivity",12,"Quibus"
"1367","Quibus RP-59","Rural","Productivity",12,"Quibus"
"1368","Quibus RP-60","Rural","Productivity",12,"Quibus"
"1369","Quibus RP-61","Rural","Productivity",12,"Quibus"
"1370","Quibus RP-62","Rural","Productivity",12,"Quibus"
"1371","Quibus RP-63","Rural","Productivity",12,"Quibus"
"1372","Quibus RP-64","Rural","Productivity",12,"Quibus"
"1373","Quibus RP-65","Rural","Productivity",12,"Quibus"
"1374","Quibus RP-66","Rural","Productivity",12,"Quibus"
"1375","Quibus RP-67","Rural","Productivity",12,"Quibus"
"1376","Quibus RP-68","Rural","Productivity",12,"Quibus"
"1377","Quibus RP-69","Rural","Productivity",12,"Quibus"
"1378","Quibus RP-70","Rural","Productivity",12,"Quibus"
"1379","Quibus RP-71","Rural","Productivity",12,"Quibus"
"1380","Quibus RP-72","Rural","Productivity",12,"Quibus"
"1381","Quibus RP-73","Rural","Productivity",12,"Quibus"
"1382","Quibus RP-74","Rural","Productivity",12,"Quibus"
"1383","Quibus RP-75","Rural","Productivity",12,"Quibus"
"1384","Quibus RP-76","Rural","Productivity",12,"Quibus"
"1385","Quibus RP-77","Rural","Productivity",12,"Quibus"
"1386","Quibus RP-78","Rural","Productivity",12,"Quibus"
"1387","Quibus RP-79","Rural","Productivity",12,"Quibus"
"1388","Quibus RP-80","Rural","Productivity",12,"Quibus"
"1389","Quibus RP-81","Rural","Productivity",12,"Quibus"
"1390","Quibus RP-82","Rural","Productivity",12,"Quibus"
"1391","Quibus RP-83","Rural","Productivity",12,"Quibus"
"1392","Quibus RP-84","Rural","Productivity",12,"Quibus"
"1393","Quibus RP-85","Rural","Productivity",12,"Quibus"
"1394","Quibus RP-86","Rural","Productivity",12,"Quibus"
"1395","Quibus RP-87","Rural","Productivity",12,"Quibus"
"1396","Quibus RP-88","Rural","Productivity",12,"Quibus"
"1397","Quibus RP-89","Rural","Productivity",12,"Quibus"
"1398","Quibus RP-90","Rural","Productivity",12,"Quibus"
"1399","Quibus RP-91","Rural","Productivity",12,"Quibus"
"1400","Quibus RP-92","Rural","Productivity",12,"Quibus"
"1401","Quibus RP-93","Rural","Productivity",12,"Quibus"
"1402","Quibus RP-94","Rural","Productivity",12,"Quibus"
"1403","Quibus RP-95","Rural","Productivity",12,"Quibus"
"1404","Quibus RP-96","Rural","Productivity",12,"Quibus"
"1405","Quibus RP-97","Rural","Productivity",12,"Quibus"
"1406","Quibus RP-98","Rural","Productivity",12,"Quibus"
"1407","Quibus RP-99","Rural","Productivity",12,"Quibus"
"1408","Quibus RP-00","Rural","Productivity",12,"Quibus"
"1409","Quibus RP-01","Rural","Productivity",12,"Quibus"
