"DateID","StateID","ManufacturerID","Score","Manufacturer","Date","State","zip","ProductID"
23,46,10,"84","Pirum",5/1/2015 0:00:00,"WA","00072","1043"
23,11,5,"20","Fama",5/1/2015 0:00:00,"GA","39813","211"
23,3,4,"45","Currus",5/1/2015 0:00:00,"AR","71601","1908"
23,4,13,"83","Salvus",5/1/2015 0:00:00,"AZ","00014","1688"
23,8,2,"38","Aliqui",5/1/2015 0:00:00,"DC","20001","2187"
23,47,5,"74","Fama",5/1/2015 0:00:00,"WI","53001","211"
23,5,5,"26","Fama",5/1/2015 0:00:00,"CA","00012","211"
23,15,7,"50","Maximus",5/1/2015 0:00:00,"IN","46001","392"
23,22,10,"70","Pirum",5/1/2015 0:00:00,"MN","00059","1043"
23,6,1,"49","Abbas",5/1/2015 0:00:00,"CO","00027","1"
23,36,7,"70","Maximus",5/1/2015 0:00:00,"OR","00068","392"
23,20,1,"65","Abbas",5/1/2015 0:00:00,"MD","20058","1"
23,11,8,"74","Natura",5/1/2015 0:00:00,"GA","39813","694"
23,36,13,"64","Salvus",5/1/2015 0:00:00,"OR","00068","1688"
23,10,9,"75","Palma",5/1/2015 0:00:00,"FL","00041","1027"
23,35,8,"78","Natura",5/1/2015 0:00:00,"OK","00067","694"
23,43,11,"81","Pomum",5/1/2015 0:00:00,"UT","00071","1726"
23,3,8,"67","Natura",5/1/2015 0:00:00,"AR","71601","694"
23,29,1,"72","Abbas",5/1/2015 0:00:00,"NH","03033","1"
23,11,11,"80","Pomum",5/1/2015 0:00:00,"GA","39813","1726"
23,13,3,"32","Barba",5/1/2015 0:00:00,"ID","00056","199"
23,26,14,"67","Victoria",5/1/2015 0:00:00,"NC","00084","2102"
23,22,3,"66","Barba",5/1/2015 0:00:00,"MN","00059","199"
23,47,12,"72","Quibus",5/1/2015 0:00:00,"WI","53001","1233"
23,45,10,"73","Pirum",5/1/2015 0:00:00,"VT","05101","1043"
23,28,6,"64","Leo",5/1/2015 0:00:00,"NE","68001","1863"
23,16,1,"23","Abbas",5/1/2015 0:00:00,"KS","66002","1"
23,1,5,"50","Fama",5/1/2015 0:00:00,"AK","00001","211"
23,1,6,"84","Leo",5/1/2015 0:00:00,"AK","00001","1863"
23,43,7,"66","Maximus",5/1/2015 0:00:00,"UT","00071","392"
23,17,12,"81","Quibus",5/1/2015 0:00:00,"KY","40003","1233"
23,33,14,"86","Victoria",5/1/2015 0:00:00,"NY","00501","2102"
23,22,13,"64","Salvus",5/1/2015 0:00:00,"MN","00059","1688"
23,12,8,"87","Natura",5/1/2015 0:00:00,"IA","50001","694"
23,9,14,"61","Victoria",5/1/2015 0:00:00,"DE","19701","2102"
23,2,13,"75","Salvus",5/1/2015 0:00:00,"AL","35004","1688"
23,47,6,"76","Leo",5/1/2015 0:00:00,"WI","53001","1863"
23,27,12,"80","Quibus",5/1/2015 0:00:00,"ND","58001","1233"
23,46,4,"65","Currus",5/1/2015 0:00:00,"WA","00072","1908"
23,9,4,"21","Currus",5/1/2015 0:00:00,"DE","19701","1908"
23,20,3,"80","Barba",5/1/2015 0:00:00,"MD","20058","199"
23,26,14,"81","Victoria",5/1/2015 0:00:00,"NC","00084","2102"
23,42,12,"73","Quibus",5/1/2015 0:00:00,"TX","00188","1233"
23,39,8,"68","Natura",5/1/2015 0:00:00,"SC","29001","694"
23,3,5,"37","Fama",5/1/2015 0:00:00,"AR","71601","211"
23,8,2,"40","Aliqui",5/1/2015 0:00:00,"DC","20001","2187"
23,4,12,"87","Quibus",5/1/2015 0:00:00,"AZ","00014","1233"
23,37,14,"60","Victoria",5/1/2015 0:00:00,"PA","15937","2102"
23,28,1,"89","Abbas",5/1/2015 0:00:00,"NE","68001","1"
23,1,3,"21","Barba",5/1/2015 0:00:00,"AK","00001","199"
23,1,4,"10","Currus",5/1/2015 0:00:00,"AK","00001","1908"
23,16,1,"39","Abbas",5/1/2015 0:00:00,"KS","66002","1"
23,12,5,"33","Fama",5/1/2015 0:00:00,"IA","50001","211"
23,5,3,"26","Barba",5/1/2015 0:00:00,"CA","00012","199"
23,4,7,"78","Maximus",5/1/2015 0:00:00,"AZ","00014","392"
23,34,11,"81","Pomum",5/1/2015 0:00:00,"OH","43001","1726"
23,1,4,"26","Currus",5/1/2015 0:00:00,"AK","00001","1908"
23,31,8,"71","Natura",5/1/2015 0:00:00,"NM","00064","694"
23,23,13,"76","Salvus",5/1/2015 0:00:00,"MO","63005","1688"
23,25,13,"72","Salvus",5/1/2015 0:00:00,"MT","00063","1688"
23,45,3,"81","Barba",5/1/2015 0:00:00,"VT","05101","199"
23,35,10,"71","Pirum",5/1/2015 0:00:00,"OK","00067","1043"
23,39,10,"73","Pirum",5/1/2015 0:00:00,"SC","29001","1043"
23,8,7,"67","Maximus",5/1/2015 0:00:00,"DC","20001","392"
23,9,1,"19","Abbas",5/1/2015 0:00:00,"DE","19701","1"
23,39,11,"88","Pomum",5/1/2015 0:00:00,"SC","29001","1726"
23,45,9,"87","Palma",5/1/2015 0:00:00,"VT","05101","1027"
23,39,3,"62","Barba",5/1/2015 0:00:00,"SC","29001","199"
23,39,6,"85","Leo",5/1/2015 0:00:00,"SC","29001","1863"
23,4,11,"69","Pomum",5/1/2015 0:00:00,"AZ","00014","1726"
23,27,8,"76","Natura",5/1/2015 0:00:00,"ND","58001","694"
23,29,3,"88","Barba",5/1/2015 0:00:00,"NH","03033","199"
23,19,9,"62","Palma",5/1/2015 0:00:00,"MA","00158","1027"
23,6,11,"61","Pomum",5/1/2015 0:00:00,"CO","00027","1726"
23,18,10,"79","Pirum",5/1/2015 0:00:00,"LA","00116","1043"
23,32,1,"89","Abbas",5/1/2015 0:00:00,"NV","88901","1"
23,17,10,"64","Pirum",5/1/2015 0:00:00,"KY","40003","1043"
23,1,13,"86","Salvus",5/1/2015 0:00:00,"AK","00001","1688"
23,15,9,"61","Palma",5/1/2015 0:00:00,"IN","46001","1027"
23,14,5,"35","Fama",5/1/2015 0:00:00,"IL","62356","211"
23,37,9,"70","Palma",5/1/2015 0:00:00,"PA","15937","1027"
23,49,7,"79","Maximus",5/1/2015 0:00:00,"WY","82001","392"
23,29,13,"62","Salvus",5/1/2015 0:00:00,"NH","03033","1688"
23,28,2,"68","Aliqui",5/1/2015 0:00:00,"NE","68001","2187"
23,22,12,"70","Quibus",5/1/2015 0:00:00,"MN","00059","1233"
23,23,9,"73","Palma",5/1/2015 0:00:00,"MO","63005","1027"
23,34,4,"84","Currus",5/1/2015 0:00:00,"OH","43001","1908"
23,35,8,"63","Natura",5/1/2015 0:00:00,"OK","00067","694"
23,38,9,"80","Palma",5/1/2015 0:00:00,"RI","02801","1027"
23,31,14,"61","Victoria",5/1/2015 0:00:00,"NM","00064","2102"
23,30,5,"62","Fama",5/1/2015 0:00:00,"NJ","07001","211"
23,29,3,"83","Barba",5/1/2015 0:00:00,"NH","03033","199"
23,6,7,"73","Maximus",5/1/2015 0:00:00,"CO","00027","392"
23,41,3,"64","Barba",5/1/2015 0:00:00,"TN","42223","199"
23,17,9,"81","Palma",5/1/2015 0:00:00,"KY","40003","1027"
23,1,5,"12","Fama",5/1/2015 0:00:00,"AK","00001","211"
23,1,5,"46","Fama",5/1/2015 0:00:00,"AK","00001","211"
23,13,2,"35","Aliqui",5/1/2015 0:00:00,"ID","00056","2187"
23,6,3,"25","Barba",5/1/2015 0:00:00,"CO","00027","199"
23,5,1,"40","Abbas",5/1/2015 0:00:00,"CA","00012","1"
23,33,9,"87","Palma",5/1/2015 0:00:00,"NY","00501","1027"
23,10,1,"27","Abbas",5/1/2015 0:00:00,"FL","00041","1"
23,36,5,"83","Fama",5/1/2015 0:00:00,"OR","00068","211"
23,21,5,"61","Fama",5/1/2015 0:00:00,"MI","48001","211"
23,43,7,"61","Maximus",5/1/2015 0:00:00,"UT","00071","392"
23,25,11,"84","Pomum",5/1/2015 0:00:00,"MT","00063","1726"
23,27,8,"62","Natura",5/1/2015 0:00:00,"ND","58001","694"
23,24,11,"63","Pomum",5/1/2015 0:00:00,"MS","38848","1726"
23,34,10,"70","Pirum",5/1/2015 0:00:00,"OH","43001","1043"
23,21,3,"65","Barba",5/1/2015 0:00:00,"MI","48001","199"
23,45,11,"69","Pomum",5/1/2015 0:00:00,"VT","05101","1726"
23,38,7,"55","Maximus",5/1/2015 0:00:00,"RI","02801","392"
23,20,13,"66","Salvus",5/1/2015 0:00:00,"MD","20058","1688"
23,19,3,"26","Barba",5/1/2015 0:00:00,"MA","00158","199"
23,12,8,"67","Natura",5/1/2015 0:00:00,"IA","50001","694"
23,14,6,"81","Leo",5/1/2015 0:00:00,"IL","62356","1863"
23,40,8,"84","Natura",5/1/2015 0:00:00,"SD","57001","694"
23,47,11,"85","Pomum",5/1/2015 0:00:00,"WI","53001","1726"
23,1,14,"79","Victoria",5/1/2015 0:00:00,"AK","00001","2102"
23,47,1,"71","Abbas",5/1/2015 0:00:00,"WI","53001","1"
23,21,7,"53","Maximus",5/1/2015 0:00:00,"MI","48001","392"
23,14,12,"81","Quibus",5/1/2015 0:00:00,"IL","62356","1233"
23,2,6,"82","Leo",5/1/2015 0:00:00,"AL","35004","1863"
23,36,1,"75","Abbas",5/1/2015 0:00:00,"OR","00068","1"
23,38,7,"53","Maximus",5/1/2015 0:00:00,"RI","02801","392"
23,14,1,"44","Abbas",5/1/2015 0:00:00,"IL","62356","1"
23,29,9,"67","Palma",5/1/2015 0:00:00,"NH","03033","1027"
23,21,8,"80","Natura",5/1/2015 0:00:00,"MI","48001","694"
23,4,13,"83","Salvus",5/1/2015 0:00:00,"AZ","00014","1688"
23,30,1,"79","Abbas",5/1/2015 0:00:00,"NJ","07001","1"
23,3,4,"49","Currus",5/1/2015 0:00:00,"AR","71601","1908"
23,32,14,"90","Victoria",5/1/2015 0:00:00,"NV","88901","2102"
23,46,10,"72","Pirum",5/1/2015 0:00:00,"WA","00072","1043"
23,42,4,"83","Currus",5/1/2015 0:00:00,"TX","00188","1908"
23,30,7,"61","Maximus",5/1/2015 0:00:00,"NJ","07001","392"
23,49,1,"82","Abbas",5/1/2015 0:00:00,"WY","82001","1"
23,36,10,"66","Pirum",5/1/2015 0:00:00,"OR","00068","1043"
23,3,3,"50","Barba",5/1/2015 0:00:00,"AR","71601","199"
23,32,9,"87","Palma",5/1/2015 0:00:00,"NV","88901","1027"
23,31,7,"59","Maximus",5/1/2015 0:00:00,"NM","00064","392"
23,17,7,"60","Maximus",5/1/2015 0:00:00,"KY","40003","392"
23,15,9,"79","Palma",5/1/2015 0:00:00,"IN","46001","1027"
23,24,3,"69","Barba",5/1/2015 0:00:00,"MS","38848","199"
23,41,3,"62","Barba",5/1/2015 0:00:00,"TN","42223","199"
23,2,5,"49","Fama",5/1/2015 0:00:00,"AL","35004","211"
23,40,11,"74","Pomum",5/1/2015 0:00:00,"SD","57001","1726"
23,15,13,"76","Salvus",5/1/2015 0:00:00,"IN","46001","1688"
23,17,8,"81","Natura",5/1/2015 0:00:00,"KY","40003","694"
23,40,6,"78","Leo",5/1/2015 0:00:00,"SD","57001","1863"
23,32,8,"72","Natura",5/1/2015 0:00:00,"NV","88901","694"
23,29,11,"86","Pomum",5/1/2015 0:00:00,"NH","03033","1726"
23,41,13,"86","Salvus",5/1/2015 0:00:00,"TN","42223","1688"
23,20,14,"61","Victoria",5/1/2015 0:00:00,"MD","20058","2102"
23,39,13,"74","Salvus",5/1/2015 0:00:00,"SC","29001","1688"
23,41,12,"72","Quibus",5/1/2015 0:00:00,"TN","42223","1233"
23,9,11,"63","Pomum",5/1/2015 0:00:00,"DE","19701","1726"
23,47,1,"64","Abbas",5/1/2015 0:00:00,"WI","53001","1"
23,37,12,"71","Quibus",5/1/2015 0:00:00,"PA","15937","1233"
23,30,8,"83","Natura",5/1/2015 0:00:00,"NJ","07001","694"
23,13,7,"61","Maximus",5/1/2015 0:00:00,"ID","00056","392"
23,24,7,"76","Maximus",5/1/2015 0:00:00,"MS","38848","392"
23,44,4,"75","Currus",5/1/2015 0:00:00,"VA","20041","1908"
23,10,9,"79","Palma",5/1/2015 0:00:00,"FL","00041","1027"
23,34,4,"77","Currus",5/1/2015 0:00:00,"OH","43001","1908"
23,34,2,"81","Aliqui",5/1/2015 0:00:00,"OH","43001","2187"
23,37,8,"62","Natura",5/1/2015 0:00:00,"PA","15937","694"
23,37,12,"77","Quibus",5/1/2015 0:00:00,"PA","15937","1233"
23,31,1,"75","Abbas",5/1/2015 0:00:00,"NM","00064","1"
23,27,11,"78","Pomum",5/1/2015 0:00:00,"ND","58001","1726"
23,27,14,"80","Victoria",5/1/2015 0:00:00,"ND","58001","2102"
23,1,4,"43","Currus",5/1/2015 0:00:00,"AK","00001","1908"
23,41,11,"68","Pomum",5/1/2015 0:00:00,"TN","42223","1726"
23,47,7,"59","Maximus",5/1/2015 0:00:00,"WI","53001","392"
23,8,7,"67","Maximus",5/1/2015 0:00:00,"DC","20001","392"
23,3,7,"62","Maximus",5/1/2015 0:00:00,"AR","71601","392"
23,14,7,"63","Maximus",5/1/2015 0:00:00,"IL","62356","392"
23,16,7,"54","Maximus",5/1/2015 0:00:00,"KS","66002","392"
23,20,13,"73","Salvus",5/1/2015 0:00:00,"MD","20058","1688"
23,44,11,"83","Pomum",5/1/2015 0:00:00,"VA","20041","1726"
23,24,11,"72","Pomum",5/1/2015 0:00:00,"MS","38848","1726"
23,6,3,"37","Barba",5/1/2015 0:00:00,"CO","00027","199"
23,35,8,"87","Natura",5/1/2015 0:00:00,"OK","00067","694"
23,7,5,"31","Fama",5/1/2015 0:00:00,"CT","06001","211"
23,13,1,"44","Abbas",5/1/2015 0:00:00,"ID","00056","1"
23,44,2,"76","Aliqui",5/1/2015 0:00:00,"VA","20041","2187"
23,44,2,"77","Aliqui",5/1/2015 0:00:00,"VA","20041","2187"
23,10,12,"66","Quibus",5/1/2015 0:00:00,"FL","00041","1233"
23,3,7,"51","Maximus",5/1/2015 0:00:00,"AR","71601","392"
23,21,9,"79","Palma",5/1/2015 0:00:00,"MI","48001","1027"
23,5,11,"64","Pomum",5/1/2015 0:00:00,"CA","00012","1726"
23,30,13,"74","Salvus",5/1/2015 0:00:00,"NJ","07001","1688"
23,34,13,"74","Salvus",5/1/2015 0:00:00,"OH","43001","1688"
23,19,10,"62","Pirum",5/1/2015 0:00:00,"MA","00158","1043"
23,3,10,"81","Pirum",5/1/2015 0:00:00,"AR","71601","1043"
23,28,10,"70","Pirum",5/1/2015 0:00:00,"NE","68001","1043"
23,18,9,"81","Palma",5/1/2015 0:00:00,"LA","00116","1027"
23,29,9,"82","Palma",5/1/2015 0:00:00,"NH","03033","1027"
23,27,2,"72","Aliqui",5/1/2015 0:00:00,"ND","58001","2187"
23,22,8,"90","Natura",5/1/2015 0:00:00,"MN","00059","694"
23,31,7,"51","Maximus",5/1/2015 0:00:00,"NM","00064","392"
23,36,11,"72","Pomum",5/1/2015 0:00:00,"OR","00068","1726"
23,14,11,"67","Pomum",5/1/2015 0:00:00,"IL","62356","1726"
23,18,9,"88","Palma",5/1/2015 0:00:00,"LA","00116","1027"
23,1,3,"48","Barba",5/1/2015 0:00:00,"AK","00001","199"
23,36,13,"62","Salvus",5/1/2015 0:00:00,"OR","00068","1688"
23,23,3,"79","Barba",5/1/2015 0:00:00,"MO","63005","199"
23,42,8,"83","Natura",5/1/2015 0:00:00,"TX","00188","694"
23,24,12,"69","Quibus",5/1/2015 0:00:00,"MS","38848","1233"
23,45,13,"73","Salvus",5/1/2015 0:00:00,"VT","05101","1688"
23,44,7,"75","Maximus",5/1/2015 0:00:00,"VA","20041","392"
23,21,7,"75","Maximus",5/1/2015 0:00:00,"MI","48001","392"
23,31,6,"72","Leo",5/1/2015 0:00:00,"NM","00064","1863"
23,8,7,"66","Maximus",5/1/2015 0:00:00,"DC","20001","392"
23,32,4,"87","Currus",5/1/2015 0:00:00,"NV","88901","1908"
23,22,12,"83","Quibus",5/1/2015 0:00:00,"MN","00059","1233"
23,35,11,"80","Pomum",5/1/2015 0:00:00,"OK","00067","1726"
23,22,5,"88","Fama",5/1/2015 0:00:00,"MN","00059","211"
23,30,13,"67","Salvus",5/1/2015 0:00:00,"NJ","07001","1688"
23,16,2,"37","Aliqui",5/1/2015 0:00:00,"KS","66002","2187"
23,49,8,"73","Natura",5/1/2015 0:00:00,"WY","82001","694"
23,16,6,"72","Leo",5/1/2015 0:00:00,"KS","66002","1863"
23,21,3,"77","Barba",5/1/2015 0:00:00,"MI","48001","199"
23,30,7,"79","Maximus",5/1/2015 0:00:00,"NJ","07001","392"
23,9,13,"71","Salvus",5/1/2015 0:00:00,"DE","19701","1688"
23,37,14,"81","Victoria",5/1/2015 0:00:00,"PA","15937","2102"
23,18,5,"27","Fama",5/1/2015 0:00:00,"LA","00116","211"
23,24,1,"69","Abbas",5/1/2015 0:00:00,"MS","38848","1"
23,2,12,"80","Quibus",5/1/2015 0:00:00,"AL","35004","1233"
23,7,3,"47","Barba",5/1/2015 0:00:00,"CT","06001","199"
23,12,12,"73","Quibus",5/1/2015 0:00:00,"IA","50001","1233"
23,35,10,"86","Pirum",5/1/2015 0:00:00,"OK","00067","1043"
23,44,10,"68","Pirum",5/1/2015 0:00:00,"VA","20041","1043"
23,40,7,"51","Maximus",5/1/2015 0:00:00,"SD","57001","392"
23,24,13,"67","Salvus",5/1/2015 0:00:00,"MS","38848","1688"
23,30,14,"83","Victoria",5/1/2015 0:00:00,"NJ","07001","2102"
23,7,4,"24","Currus",5/1/2015 0:00:00,"CT","06001","1908"
23,16,12,"61","Quibus",5/1/2015 0:00:00,"KS","66002","1233"
23,27,13,"81","Salvus",5/1/2015 0:00:00,"ND","58001","1688"
23,21,10,"83","Pirum",5/1/2015 0:00:00,"MI","48001","1043"
23,49,7,"69","Maximus",5/1/2015 0:00:00,"WY","82001","392"
23,7,7,"70","Maximus",5/1/2015 0:00:00,"CT","06001","392"
24,42,12,"79","Quibus",6/1/2015 0:00:00,"TX","00188","1233"
24,18,8,"73","Natura",6/1/2015 0:00:00,"LA","00116","694"
24,19,8,"90","Natura",6/1/2015 0:00:00,"MA","00158","694"
24,37,5,"64","Fama",6/1/2015 0:00:00,"PA","15937","211"
24,33,2,"83","Aliqui",6/1/2015 0:00:00,"NY","00501","2187"
24,9,7,"77","Maximus",6/1/2015 0:00:00,"DE","19701","392"
24,38,1,"81","Abbas",6/1/2015 0:00:00,"RI","02801","1"
24,28,1,"79","Abbas",6/1/2015 0:00:00,"NE","68001","1"
24,47,14,"84","Victoria",6/1/2015 0:00:00,"WI","53001","2102"
24,42,5,"65","Fama",6/1/2015 0:00:00,"TX","00188","211"
24,15,14,"82","Victoria",6/1/2015 0:00:00,"IN","46001","2102"
24,39,1,"76","Abbas",6/1/2015 0:00:00,"SC","29001","1"
24,45,4,"79","Currus",6/1/2015 0:00:00,"VT","05101","1908"
24,32,3,"87","Barba",6/1/2015 0:00:00,"NV","88901","199"
24,15,8,"70","Natura",6/1/2015 0:00:00,"IN","46001","694"
24,23,12,"65","Quibus",6/1/2015 0:00:00,"MO","63005","1233"
24,27,8,"89","Natura",6/1/2015 0:00:00,"ND","58001","694"
24,33,6,"68","Leo",6/1/2015 0:00:00,"NY","00501","1863"
24,31,12,"90","Quibus",6/1/2015 0:00:00,"NM","00064","1233"
24,2,13,"68","Salvus",6/1/2015 0:00:00,"AL","35004","1688"
24,41,3,"90","Barba",6/1/2015 0:00:00,"TN","42223","199"
24,19,2,"36","Aliqui",6/1/2015 0:00:00,"MA","00158","2187"
24,5,10,"90","Pirum",6/1/2015 0:00:00,"CA","00012","1043"
24,24,7,"51","Maximus",6/1/2015 0:00:00,"MS","38848","392"
24,36,5,"69","Fama",6/1/2015 0:00:00,"OR","00068","211"
24,25,5,"65","Fama",6/1/2015 0:00:00,"MT","00063","211"
24,22,1,"67","Abbas",6/1/2015 0:00:00,"MN","00059","1"
24,26,9,"83","Palma",6/1/2015 0:00:00,"NC","00084","1027"
24,6,14,"80","Victoria",6/1/2015 0:00:00,"CO","00027","2102"
24,46,11,"68","Pomum",6/1/2015 0:00:00,"WA","00072","1726"
24,31,13,"81","Salvus",6/1/2015 0:00:00,"NM","00064","1688"
24,38,10,"88","Pirum",6/1/2015 0:00:00,"RI","02801","1043"
24,28,6,"87","Leo",6/1/2015 0:00:00,"NE","68001","1863"
24,9,5,"43","Fama",6/1/2015 0:00:00,"DE","19701","211"
24,17,10,"64","Pirum",6/1/2015 0:00:00,"KY","40003","1043"
24,28,2,"60","Aliqui",6/1/2015 0:00:00,"NE","68001","2187"
24,18,4,"31","Currus",6/1/2015 0:00:00,"LA","00116","1908"
24,26,12,"76","Quibus",6/1/2015 0:00:00,"NC","00084","1233"
24,34,10,"61","Pirum",6/1/2015 0:00:00,"OH","43001","1043"
24,20,13,"74","Salvus",6/1/2015 0:00:00,"MD","20058","1688"
24,4,4,"16","Currus",6/1/2015 0:00:00,"AZ","00014","1908"
24,17,5,"15","Fama",6/1/2015 0:00:00,"KY","40003","211"
24,13,14,"60","Victoria",6/1/2015 0:00:00,"ID","00056","2102"
24,20,10,"68","Pirum",6/1/2015 0:00:00,"MD","20058","1043"
24,31,12,"74","Quibus",6/1/2015 0:00:00,"NM","00064","1233"
24,23,3,"73","Barba",6/1/2015 0:00:00,"MO","63005","199"
24,31,13,"83","Salvus",6/1/2015 0:00:00,"NM","00064","1688"
24,9,6,"74","Leo",6/1/2015 0:00:00,"DE","19701","1863"
24,23,5,"71","Fama",6/1/2015 0:00:00,"MO","63005","211"
24,49,4,"90","Currus",6/1/2015 0:00:00,"WY","82001","1908"
24,37,10,"66","Pirum",6/1/2015 0:00:00,"PA","15937","1043"
24,21,2,"89","Aliqui",6/1/2015 0:00:00,"MI","48001","2187"
24,12,1,"16","Abbas",6/1/2015 0:00:00,"IA","50001","1"
24,39,4,"89","Currus",6/1/2015 0:00:00,"SC","29001","1908"
24,21,1,"90","Abbas",6/1/2015 0:00:00,"MI","48001","1"
24,11,11,"70","Pomum",6/1/2015 0:00:00,"GA","39813","1726"
24,47,9,"79","Palma",6/1/2015 0:00:00,"WI","53001","1027"
24,3,11,"86","Pomum",6/1/2015 0:00:00,"AR","71601","1726"
24,49,6,"81","Leo",6/1/2015 0:00:00,"WY","82001","1863"
24,3,7,"76","Maximus",6/1/2015 0:00:00,"AR","71601","392"
24,20,13,"74","Salvus",6/1/2015 0:00:00,"MD","20058","1688"
24,42,6,"67","Leo",6/1/2015 0:00:00,"TX","00188","1863"
24,32,7,"60","Maximus",6/1/2015 0:00:00,"NV","88901","392"
24,26,7,"70","Maximus",6/1/2015 0:00:00,"NC","00084","392"
24,13,11,"84","Pomum",6/1/2015 0:00:00,"ID","00056","1726"
24,32,1,"78","Abbas",6/1/2015 0:00:00,"NV","88901","1"
24,27,14,"67","Victoria",6/1/2015 0:00:00,"ND","58001","2102"
24,34,8,"81","Natura",6/1/2015 0:00:00,"OH","43001","694"
24,18,10,"88","Pirum",6/1/2015 0:00:00,"LA","00116","1043"
24,13,11,"70","Pomum",6/1/2015 0:00:00,"ID","00056","1726"
24,32,8,"83","Natura",6/1/2015 0:00:00,"NV","88901","694"
24,35,6,"70","Leo",6/1/2015 0:00:00,"OK","00067","1863"
24,45,4,"82","Currus",6/1/2015 0:00:00,"VT","05101","1908"
24,43,14,"83","Victoria",6/1/2015 0:00:00,"UT","00071","2102"
24,37,8,"88","Natura",6/1/2015 0:00:00,"PA","15937","694"
24,5,14,"69","Victoria",6/1/2015 0:00:00,"CA","00012","2102"
24,17,9,"90","Palma",6/1/2015 0:00:00,"KY","40003","1027"
24,49,1,"74","Abbas",6/1/2015 0:00:00,"WY","82001","1"
24,49,11,"74","Pomum",6/1/2015 0:00:00,"WY","82001","1726"
24,32,3,"60","Barba",6/1/2015 0:00:00,"NV","88901","199"
24,43,8,"85","Natura",6/1/2015 0:00:00,"UT","00071","694"
24,19,2,"42","Aliqui",6/1/2015 0:00:00,"MA","00158","2187"
24,5,4,"14","Currus",6/1/2015 0:00:00,"CA","00012","1908"
24,18,9,"82","Palma",6/1/2015 0:00:00,"LA","00116","1027"
24,9,1,"21","Abbas",6/1/2015 0:00:00,"DE","19701","1"
24,9,10,"63","Pirum",6/1/2015 0:00:00,"DE","19701","1043"
24,31,4,"65","Currus",6/1/2015 0:00:00,"NM","00064","1908"
24,45,11,"66","Pomum",6/1/2015 0:00:00,"VT","05101","1726"
24,5,8,"63","Natura",6/1/2015 0:00:00,"CA","00012","694"
24,41,4,"63","Currus",6/1/2015 0:00:00,"TN","42223","1908"
24,48,1,"70","Abbas",6/1/2015 0:00:00,"WV","24701","1"
24,11,9,"76","Palma",6/1/2015 0:00:00,"GA","39813","1027"
24,3,1,"33","Abbas",6/1/2015 0:00:00,"AR","71601","1"
24,28,2,"85","Aliqui",6/1/2015 0:00:00,"NE","68001","2187"
24,11,14,"90","Victoria",6/1/2015 0:00:00,"GA","39813","2102"
24,48,9,"73","Palma",6/1/2015 0:00:00,"WV","24701","1027"
24,47,13,"89","Salvus",6/1/2015 0:00:00,"WI","53001","1688"
24,49,2,"82","Aliqui",6/1/2015 0:00:00,"WY","82001","2187"
24,14,12,"71","Quibus",6/1/2015 0:00:00,"IL","62356","1233"
24,2,14,"81","Victoria",6/1/2015 0:00:00,"AL","35004","2102"
24,48,3,"87","Barba",6/1/2015 0:00:00,"WV","24701","199"
24,16,7,"62","Maximus",6/1/2015 0:00:00,"KS","66002","392"
24,46,5,"82","Fama",6/1/2015 0:00:00,"WA","00072","211"
24,37,7,"62","Maximus",6/1/2015 0:00:00,"PA","15937","392"
24,23,4,"83","Currus",6/1/2015 0:00:00,"MO","63005","1908"
24,21,10,"60","Pirum",6/1/2015 0:00:00,"MI","48001","1043"
24,45,14,"75","Victoria",6/1/2015 0:00:00,"VT","05101","2102"
24,47,5,"82","Fama",6/1/2015 0:00:00,"WI","53001","211"
24,13,5,"17","Fama",6/1/2015 0:00:00,"ID","00056","211"
24,11,3,"33","Barba",6/1/2015 0:00:00,"GA","39813","199"
24,48,12,"70","Quibus",6/1/2015 0:00:00,"WV","24701","1233"
24,32,1,"88","Abbas",6/1/2015 0:00:00,"NV","88901","1"
24,44,10,"64","Pirum",6/1/2015 0:00:00,"VA","20041","1043"
24,20,10,"77","Pirum",6/1/2015 0:00:00,"MD","20058","1043"
24,36,12,"64","Quibus",6/1/2015 0:00:00,"OR","00068","1233"
24,22,5,"63","Fama",6/1/2015 0:00:00,"MN","00059","211"
24,14,3,"16","Barba",6/1/2015 0:00:00,"IL","62356","199"
24,17,13,"72","Salvus",6/1/2015 0:00:00,"KY","40003","1688"
24,7,1,"18","Abbas",6/1/2015 0:00:00,"CT","06001","1"
24,37,8,"84","Natura",6/1/2015 0:00:00,"PA","15937","694"
24,26,11,"65","Pomum",6/1/2015 0:00:00,"NC","00084","1726"
24,6,4,"39","Currus",6/1/2015 0:00:00,"CO","00027","1908"
24,14,5,"43","Fama",6/1/2015 0:00:00,"IL","62356","211"
24,2,12,"87","Quibus",6/1/2015 0:00:00,"AL","35004","1233"
24,48,6,"63","Leo",6/1/2015 0:00:00,"WV","24701","1863"
24,47,1,"81","Abbas",6/1/2015 0:00:00,"WI","53001","1"
24,45,13,"66","Salvus",6/1/2015 0:00:00,"VT","05101","1688"
24,47,5,"79","Fama",6/1/2015 0:00:00,"WI","53001","211"
24,16,11,"60","Pomum",6/1/2015 0:00:00,"KS","66002","1726"
24,40,11,"64","Pomum",6/1/2015 0:00:00,"SD","57001","1726"
24,44,6,"87","Leo",6/1/2015 0:00:00,"VA","20041","1863"
24,1,4,"30","Currus",6/1/2015 0:00:00,"AK","00001","1908"
24,45,13,"73","Salvus",6/1/2015 0:00:00,"VT","05101","1688"
